22.090000	36.640000	1
38.860000	41.930000	2
46.240000	49.630000	3
60.870000	68.500000	4
75.650000	77.710000	5
79.450000	88.290000	6
89.160000	95.500000	7
101.490000	114.180000	8
118.190000	121.310000	9
129.800000	143.550000	10
146.260000	150.890000	11
153.530000	166.750000	12
227.440000	233.100000	13
245.820000	261.030000	14
270.100000	317.320000	15
318.150000	331.290000	16
