21.790000	23.290000	1
24.550000	26.220000	2
28.150000	31.580000	3
36.140000	39.980000	4
45.810000	50.660000	5
53.560000	55.280000	6
68.130000	70.500000	7
73.120000	75.550000	8
76.930000	78.470000	9
79.960000	81.170000	10
82.460000	84.400000	11
89.870000	91.090000	12
93.370000	96.280000	13
99.810000	103.490000	14
116.520000	118.760000	15
120.410000	123.240000	16
