25.200000	29.150000	1
30.290000	33.070000	2
35.460000	44.600000	3
47.000000	50.670000	4
52.260000	55.420000	5
62.780000	67.550000	6
74.350000	77.350000	7
104.820000	109.650000	8
120.060000	124.380000	9
125.840000	130.210000	10
148.850000	160.440000	11
161.320000	166.260000	12
194.820000	198.380000	13
208.650000	209.430000	14
210.740000	212.910000	15
214.290000	215.070000	16
216.410000	219.450000	17
232.560000	236.600000	18
238.290000	243.380000	19
