38.280000	40.830000	1
41.650000	44.600000	2
45.750000	56.560000	3
57.920000	60.730000	4
61.770000	68.520000	5
69.480000	71.490000	6
73.270000	76.250000	7
108.850000	111.120000	8
112.920000	122.200000	9
124.190000	130.070000	10
131.850000	142.130000	11
143.210000	145.410000	12
147.210000	149.600000	13
151.040000	153.750000	14
196.150000	202.680000	15
211.540000	218.060000	16
