33.970000	37.250000	1
58.690000	60.270000	2
61.880000	63.740000	3
66.420000	68.720000	4
70.200000	72.740000	5
73.610000	76.630000	6
77.980000	79.800000	7
80.880000	82.160000	8
85.270000	88.220000	9
116.300000	118.260000	10
122.590000	124.460000	11
125.860000	127.080000	12
129.040000	131.400000	13
135.410000	137.710000	14
141.260000	143.130000	15
